"","date","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","gfb_g","gfhb_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfegnet_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"102",1995-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7581,4933.6,6882.3,10575.1,71.689,71.706,65.549,56.806,0.26,0.36,-0.1,179.6,152.5,865.6,32.3,746.8,553.6,184.4,1452.9,23.8,532.7,71.685,665.3234602875,787.5765397125,886.2,1534.9,594.4,75.7,153.1,519,644.9,174.8,152.4,477.9,31.3,13.7,220.7,1132.8,10702.2,7674.1,-1,0.593288785,NA,NA,NA,NA,NA,NA,581,871.9,594.4,90.4765397125,62.0234602875,84.3234602875,130.2234602875,735.3765397125,NA,31.9765397125,116.3
"103",1995-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7683.1,4998.7,6944.7,10665.1,71.981,72.027,65.888,57.04,-0.19,0.05,-0.24,183.2,152.7,870.7,32.9,752.2,558.9,191,1455.7,23.6,538.1,71.978,664.5048025305,791.0951974695,879.1,1536.4,591.5,75.4,159.1,524.6,650,175.8,160.7,483.5,31.9,13.5,220.7,1136.8,10770.3,7757.6,-1,0.593288785,NA,NA,NA,NA,NA,NA,579.3,876.3,591.5,90.5951974695,62.1048025305,85.2048025305,130.1048025305,740.5951974695,NA,36.0951974694999,121.3
"104",1995-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7772.6,5055.7,6993.1,10737.5,72.298,72.367,66.798,57.258,-0.78,0.24,-1.02,186.5,140.7,864.6,33.5,770,563.8,187.1,1451.6,23.3,543.1,72.294,655.5242679505,796.0757320495,849.1,1544.4,607.6,74.5,156.2,529.9,655.8,171.7,162.4,489.3,30.9,13.2,208.8,1131.2,10841,7845.3,-1,0.593288785,NA,NA,NA,NA,NA,NA,567.3,884.3,607.6,83.4757320495,57.2242679505,88.2242679505,125.3242679505,739.2757320495,NA,56.8757320494999,145.1
"105",1996-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7868.5,5130.6,7057.6,10817.9,72.7,72.7,66.955,57.83,0.51,-0.08,0.59,189.6,151.3,893.2,34,801.7,570.4,194.3,1471.3,19.9,545.9,72.696,666.3218393442,804.9781606558,865.9,1541.6,636.4,72.6,162.4,532.9,675,177.1,165.3,497.8,31.9,13,218.2,1145.1,10915.4,7935.5,-1,0.598665966,NA,NA,NA,NA,NA,NA,579.8,891.5,636.4,90.5781606558,60.7218393442,86.5218393442,127.6218393442,765.5781606558,NA,62.9781606558001,149.5
"106",1996-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8032.8,5220.5,7133.6,10998.3,73.187,72.997,66.596,57.909,0.96,0.66,0.3,192.9,165.8,912.9,34.6,839.6,577.7,205.5,1487.7,20,554.4,73.182,668.3411828372,819.2588171628,874.1,1563.8,673.6,71.2,171.9,541.7,680.7,185.5,165.9,506.5,33.5,12.7,232.2,1171.4,10994,8025.3,-1,0.598665966,NA,NA,NA,NA,NA,NA,582.1,905.5,673.6,99.2588171628,66.5411828372,86.2411828372,132.9411828372,779.9588171628,NA,109.3588171628,195.6
"107",1996-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8131.4,5274.5,7176.8,11097,73.499,73.352,66.983,58.275,0.01,0.38,-0.38,196.5,158.8,908.5,35.2,843.5,581.8,205.9,1496.7,20.1,561.8,73.494,665.6318445992,831.1681554008,862.5,1577.1,674.2,71.7,172.6,549.5,683.7,182.9,169.3,510.1,33.3,12.3,224.8,1176,11077,8125.2,-1,0.598665966,NA,NA,NA,NA,NA,NA,577.8,919,674.2,95.0681554008,63.7318445992,87.8318445992,129.7318445992,778.7681554008,NA,118.6681554008,206.5
"108",1996-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8259.8,5352.8,7233.9,11212.2,73.999,73.662,67.212,58.693,0.52,0.65,-0.13,200.4,156.9,910.7,35.8,863.5,593.2,208.6,1515.7,20.3,569.4,73.995,663.2693099346,852.4306900654,858.3,1599.6,689.4,75.9,175.3,557.5,688.9,180.3,174.1,517.3,33.4,11.9,221.7,1192,11165.2,8224.5,-1,0.598665966,NA,NA,NA,NA,NA,NA,576.9,938.8,689.4,93.9306900654,62.9693099346,86.3693099346,127.7693099346,782.8306900654,NA,145.9306900654,232.3
"109",1997-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8362.7,5433.1,7310.2,11284.6,74.326,73.992,67.442,59.082,-0.38,0.01,-0.39,204.4,161.4,930.5,37.2,902.1,595.7,210,1516,20,577.3,74.323,660.0207281546,855.9792718454,846.2,1600.1,724.3,72,176.9,566,704.5,184.6,177.8,523.8,33.1,11.3,226,1202.5,11260.7,8332,-1,0.590330061,NA,NA,NA,NA,NA,NA,570.7,945.3,724.3,95.2792718454,66.1207281546,89.3207281546,130.7207281546,799.7792718454,NA,174.6792718454,264
"110",1997-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8518.8,5471.3,7343.1,11472.1,74.512,74.361,67.885,59.273,0.96,0.34,0.62,207.1,159.4,931.3,38,916.2,610.4,214,1542.5,20.5,584.9,74.509,677.3013882766,865.2986117234,865,1611.9,739.3,79.7,180.5,574,707.5,184.2,176.9,530.7,33.6,10.9,223.7,1209,11363.1,8449.7,-1,0.590330061,NA,NA,NA,NA,NA,NA,587.2,955.4,739.3,94.0986117234,65.3013882766,90.1013882766,129.6013882766,801.5986117234,NA,188.6986117234,278.8
"111",1997-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8662.8,5579.2,7468.2,11615.6,74.709,74.581,68.042,59.531,0.34,0.46,-0.11,208.3,163.7,937.2,38.6,941.1,616.6,226,1555.2,20.9,593.6,74.706,676.8629690143,878.3370309857,861.3,1628.1,757,79.9,190.5,582.9,709.2,187.5,184.1,536.6,35.5,10.6,228,1225.5,11470.5,8554.8,-1,0.590330061,NA,NA,NA,NA,NA,NA,586,969.2,757,96.6370309857,67.0629690143,90.8629690143,131.3629690143,805.8370309857,NA,224.2370309857,315.1
"112",1997-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8765.9,5663.6,7557.4,11715.4,74.943,74.848,68.519,59.997,0.37,0.41,-0.04,207.9,168,942.7,39,967.8,623.8,215.9,1574.8,21.3,605.3,74.941,686.324549752,888.475450248,859.9,1642.8,778.6,79.7,181.5,594.8,710.2,196.3,189.2,544,34.4,10.5,232.4,1243.5,11582.6,8669.3,-1,0.590330061,NA,NA,NA,NA,NA,NA,589.2,985.6,778.6,99.175450248,68.824549752,97.124549752,133.224549752,809.375450248,NA,238.075450248,335.2
"113",1998-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8866.5,5721.3,7633.9,11832.5,74.949,74.924,68.232,60.077,-0.25,0.41,-0.66,206.4,167.2,951.8,39.1,996.1,629.1,213.5,1568,26.4,613.3,74.947,671.8666563768,896.2333436232,838.5,1657.8,800.6,79.5,178.8,602.8,719.7,197.3,195.6,549.6,34.7,10.5,232.1,1250.5,11698.7,8765.1,-1,0.583931481,NA,NA,NA,NA,NA,NA,572.2,995.9,800.6,97.6333436232,69.5666563768,99.6666563768,134.4666563768,817.3333436232,NA,270.1333436232,369.8
"114",1998-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8969.7,5832.6,7768.3,11942,75.084,75.119,68.671,60.344,1.25,0.74,0.51,205.3,170,956,39.3,1022.4,635.5,209.9,1603.7,26.6,622.8,75.081,684.83164823,918.86835177,854.9,1684.9,820.9,80.1,175.4,612.3,720.7,197,201.4,555.4,34.5,10.5,235.3,1272.2,11818.5,8877.9,-1,0.583931481,NA,NA,NA,NA,NA,NA,587.1,1016.6,820.9,99.26835177,70.73164823,97.73164823,136.03164823,819.96835177,NA,283.16835177,380.9
"115",1998-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9121.1,5926.8,7869.6,12091.6,75.317,75.41,69.119,60.796,0.56,0.65,-0.09,205,168.1,957.4,40,1043.2,643,215.8,1627.3,26.8,632.6,75.313,692.2411180439,934.9588819561,851.6,1708.6,841.6,81.5,180.1,622.2,723.5,201.8,201.6,561.6,35.7,10.3,233.9,1290.9,11941.5,9005.1,-1,0.583931481,NA,NA,NA,NA,NA,NA,588.6,1038.6,841.6,98.1588819561,69.9411180439,103.6411180439,135.7411180439,821.6588819561,NA,309.6588819561,413.3
"116",1998-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9294,6028.2,7983.3,12287,75.515,75.613,69.341,61.305,0.45,0.27,0.18,205.5,175.4,966.4,41.1,1068,650.3,211.3,1647.5,26.6,642.4,75.51,698.7784182326,948.6215817674,857,1718.3,861.7,81.7,176.4,632.2,724.7,207,206.3,568.6,34.8,10.1,241.7,1312.2,12067.1,9124.3,-1,0.583931481,NA,NA,NA,NA,NA,NA,594.2,1053.2,861.7,102.4215817674,72.9784182326,104.5784182326,139.2784182326,827.1215817674,NA,328.5215817674,433.1
"117",1999-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9417.3,6102.5,8060.8,12403.3,75.713,75.859,69.546,61.827,0.5,0.51,-0.01,206.6,181.1,983.4,42.3,1077.9,657.5,222.3,1669.4,24,653.3,75.707,704.242310815,965.157689185,856.3,1737.3,869.8,81.3,186,643.5,735.5,214.7,208.2,576.2,36.3,9.9,247.8,1338.9,12193.7,9250,-1,0.58507835,NA,NA,NA,NA,NA,NA,595.5,1073.9,869.8,105.957689185,75.142310815,108.742310815,141.842310815,841.457689185,NA,340.857689185,449.6
"118",1999-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9524.2,6225.3,8178.3,12498.7,76.127,76.19,70.128,62.66,0.28,0.3,-0.02,207.9,179.1,985,43.5,1095.2,667.1,219.9,1695.2,24.6,659,76.12,706.812467515,988.387532485,855.4,1748.4,885.8,81.6,184.4,649.3,738.6,211.8,209.4,585.4,35.5,9.7,246.4,1357.4,12324,9389.7,-1,0.58507835,NA,NA,NA,NA,NA,NA,599.8,1095.4,885.8,104.787532485,74.312467515,107.012467515,141.612467515,843.387532485,NA,355.687532485,462.7
"119",1999-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9681.9,6328.9,8270.6,12662.4,76.53,76.472,70.765,63.409,0.88,0.47,0.41,209.4,186.7,996.1,44.7,1120.6,679,223.3,1734.5,25.3,666.4,76.523,728.765872055,1005.734127945,869,1766,904.2,83.8,187.7,656.7,741.1,223.1,216.4,595.2,35.6,9.7,255,1388,12455.8,9525.2,-1,0.58507835,NA,NA,NA,NA,NA,NA,614.9,1119.6,904.2,109.234127945,77.465872055,113.865872055,145.765872055,850.334127945,NA,362.534127945,476.4
"120",1999-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9899.4,6459.6,8391.8,12877.6,76.982,76.863,71.636,64.136,1.15,0.61,0.54,211,191.3,1004.3,45.8,1154,690.7,228,1782.3,27.7,679.6,76.975,750.274511645,1032.025488355,886.8,1788.9,930,87,192.1,669.8,744.2,227,224,603.7,35.9,9.8,260.2,1416.9,12588.1,9675.6,-1,0.58507835,NA,NA,NA,NA,NA,NA,635.2,1147.1,930,111.925488355,79.374511645,115.074511645,148.274511645,856.125488355,NA,384.425488355,499.5
"121",2000-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10002.9,6613.6,8520.7,12924.2,77.625,77.389,72.334,64.965,-0.51,0.33,-0.84,213,190.2,1016.9,46.9,1208.8,698.6,239.4,1790.7,24.7,699.5,77.618,733.6714103194,1057.1285896806,857.6,1801.7,976.6,86.1,202.2,689.4,756.8,224.5,232.2,612.4,37.2,10,260.1,1435.5,12720.2,9844.1,-1,0.584798053,NA,NA,NA,NA,NA,NA,620.4,1170.4,976.6,111.2285896806,78.9714103194,113.2714103194,148.8714103194,868.0285896806,NA,463.8285896806,577.1
"122",2000-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10247.7,6707.5,8603,13160.8,77.973,77.841,72.614,65.649,0.72,-0.06,0.78,216.1,198.3,1042.3,48.1,1230.2,707.3,237.6,1823.1,25,701.9,77.967,753.4345460901,1069.6654539099,884.1,1799.2,986.8,88.4,201.1,691.5,772.9,227.4,243.3,618.9,36.5,10.4,269.4,1452.8,12852.7,10004.7,-1,0.584798053,NA,NA,NA,NA,NA,NA,642,1181.1,986.8,115.9654539099,82.3345460901,111.4345460901,153.4345460901,888.8654539099,NA,441.4654539099,552.9
"123",2000-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10319.8,6815.4,8687.5,13178.4,78.455,78.315,73.134,66.346,-0.31,0.18,-0.49,220.7,204.8,1054.7,49.3,1247.7,711.3,219,1832.3,25.6,715.2,78.45,753.8333587456,1078.5666412544,867,1806.2,1011.1,87.5,185.6,704.2,777.5,239.5,236.6,623.7,33.5,11,277.2,1477.8,12983.4,10167.9,-1,0.584798053,NA,NA,NA,NA,NA,NA,634.1,1198.3,1011.1,119.7666412544,85.0333587456,119.7333587456,157.4333587456,897.2666412544,NA,457.0666412544,576.8
"124",2000-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10439,6912.1,8762.2,13260.5,78.888,78.729,73.463,67.17,0.43,0.38,0.06,226.7,204.8,1065.6,50.6,1258.7,717.1,221.3,1861.2,26.1,721,78.885,759.7333587456,1101.5666412544,868.9,1820.6,1023.9,87,187.6,709.2,786.5,241.1,234.8,630.1,33.7,11.8,279.1,1506.8,13111,10322.2,-1,0.584798053,NA,NA,NA,NA,NA,NA,638.4,1222.9,1023.9,119.7666412544,85.0333587456,121.3333587456,159.3333587456,906.2666412544,NA,461.4666412544,582.8
"125",2001-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10472.9,6986.9,8797.3,13222.7,79.423,79.232,73.589,67.958,1.1,0.58,0.52,233.8,215,1107.8,51.5,1301.9,724.2,185.1,1905.4,29.8,736.1,79.421,779.845434715,1125.554565285,887.5,1842.9,1051,87.1,154.9,723.4,817.3,254,250.9,637.1,30.1,12.7,290.4,1559.9,13232.8,10484.6,1,0.591881699,NA,NA,NA,NA,NA,NA,653.1,1252.3,1051,127.254565285,87.745434715,126.745434715,163.145434715,944.554565285,NA,419.254565285,546
"126",2001-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10597.8,7036.3,8818.1,13300,79.795,79.76,73.975,68.222,1.27,0.9,0.36,240.4,230.1,1139.1,52.5,1308.9,724.1,179,1947,28,736.9,79.794,792.1080210601,1154.8919789399,900.4,1877.7,1049,86.3,148.7,723.4,831,262.2,259.9,637.8,30.4,13.5,308,1617,13348.5,10646.8,1,0.591881699,NA,NA,NA,NA,NA,NA,666.1,1280.9,1049,136.1919789399,93.9080210601,126.0080210601,171.8080210601,967.1919789399,NA,384.2919789399,510.3
"127",2001-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10596.3,7064.7,8848.3,13244.8,79.842,80.01,74.448,68.403,-0.08,-0.23,0.15,245.8,217.4,1145.2,53.4,1113.6,725.3,159.3,1952.7,26.4,736.1,79.842,804.1249186374,1148.5750813626,905.8,1869,881.7,83.6,130.9,722,849.4,258.5,231.9,641.7,28.3,14.1,295.8,1596.6,13459.8,10769.2,1,0.591881699,NA,NA,NA,NA,NA,NA,674.3,1278.4,881.7,128.6750813626,88.7249186374,129.8249186374,167.1249186374,978.0750813626,NA,164.6750813626,294.5
"128",2001-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10660.3,7174.7,8980.6,13280.9,79.892,80.284,74.93,68.542,1.21,0.91,0.3,250.3,246.5,1191.2,54.3,1231.8,737.1,142.4,1992,24.2,738.7,79.891,811.3011611965,1180.6988388035,916.6,1904.3,1002.4,84.1,115.8,724.2,865.2,270.4,229.3,653,26.6,14.5,326,1655.5,13566.7,10891.9,1,0.591881699,NA,NA,NA,NA,NA,NA,686.8,1305.2,1002.4,145.8988388035,100.6011611965,124.5011611965,180.1011611965,1011.0988388035,NA,249.9988388035,374.5
"129",2002-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10789,7209.9,9008.1,13397,80.041,80.503,75.414,68.954,1.29,0.44,0.84,254.1,244.9,1221,55.2,1075.1,744,143.8,2038.9,25.3,746.9,80.038,847.218095671,1191.681904329,946.9,1921.6,847.8,84.7,115.5,732,895,277.3,227.4,659.3,28.3,14.9,326,1676.3,13668.3,11003.4,-1,0.58792121,NA,NA,NA,NA,NA,NA,713.9,1325,847.8,143.981904329,100.918095671,133.318095671,182.018095671,1038.981904329,NA,37.7819043290001,171.1
"130",2002-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10893.2,7302.1,9054.3,13478.2,80.651,80.832,76.127,69.579,0.58,0.06,0.51,257.9,243.8,1247.1,56,1051,751.3,150,2073.5,25.3,755.3,80.648,877.064809002,1196.435190998,965.3,1924.2,836.6,87.3,119.9,739.9,921,285.7,214.3,664,30.2,15.4,326,1693.6,13765.5,11126.9,-1,0.58792121,NA,NA,NA,NA,NA,NA,734.7,1338.8,836.6,143.335190998,100.464809002,142.364809002,182.664809002,1064.335190998,NA,-14.3648090020001,128
"131",2002-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10992.1,7390.9,9119.9,13538.1,81.045,81.177,76.78,70.071,0.4,0.14,0.26,261.6,251.1,1259.9,56.8,1044.1,768.5,158,2100.4,24.3,758.1,81.041,894.872984169,1205.527015831,974.8,1929.8,825.3,88,126.5,742,925.2,294.3,218.8,680.5,31.5,16.1,334.7,1723.7,13860,11251.1,-1,0.58792121,NA,NA,NA,NA,NA,NA,748.2,1352.2,825.3,147.627015831,103.472984169,146.672984169,187.072984169,1072.827015831,NA,-38.2729841690002,108.4
"132",2002-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11071.5,7467.7,9172.4,13559,81.42,81.643,78.203,70.655,0.59,0.12,0.47,265.2,260.3,1276.2,57.6,1038.4,776.3,175.5,2142,23.1,760.8,81.416,919.464109037,1222.535890963,991.3,1934.7,819.6,87.3,142,743.8,930.8,297.4,218.9,689,33.5,17,345.4,1756.2,13952.6,11391.4,-1,0.58792121,NA,NA,NA,NA,NA,NA,775.1,1366.9,819.6,153.035890963,107.264109037,144.364109037,192.364109037,1083.835890963,NA,-57.564109037,86.8
"133",2003-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11183.5,7555.8,9215.5,13634.3,81.994,82.047,79.075,71.646,0.09,-0.22,0.32,268.9,260.7,1294.6,58.5,1021.3,788.6,196.1,2172.4,23.8,767.1,81.99,935.4339705473,1236.8660294527,1002.2,1926.2,803.5,90.1,161.5,749.1,947.7,299.6,217.9,698.5,34.5,18,347,1782.4,14045.9,11524.2,-1,0.600176561,NA,NA,NA,NA,NA,NA,792.3,1380,803.5,156.4660294527,104.2339705473,143.1339705473,190.5339705473,1104.1660294527,NA,-78.9339705473003,64.1999999999998
"134",2003-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11312.9,7642.6,9319,13751.5,82.015,82.287,79.637,71.683,0.74,-0.24,0.98,273.4,260.1,1312.6,59.7,1020.8,800,192.6,2199.4,22.8,777.8,82.011,992.6940764839,1206.8059235161,1036.7,1916.7,812.9,90,160.9,758.6,964.3,323.3,207.9,709.9,31.7,19.2,348.3,1784.5,14138,11633.7,-1,0.600176561,NA,NA,NA,NA,NA,NA,825.5,1374,812.9,156.1059235161,103.9940764839,167.1940764839,192.1940764839,1120.4059235161,NA,-134.5940764839,32.6000000000001
"135",2003-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11567.3,7802.6,9455.7,13985.1,82.522,82.738,80.359,72.156,0.2,0.2,0,279,271.7,1335.5,61.1,950.6,813,213.9,2221.2,21.4,787.7,82.517,999.2320283763,1221.9679716237,1036.4,1924.3,716.5,89.6,180.3,767.2,973.7,329.6,234.2,723.4,33.6,20.5,361.8,1813,14230,11773.7,-1,0.600176561,NA,NA,NA,NA,NA,NA,832.7,1388.5,716.5,163.0679716237,108.6320283763,166.5320283763,198.7320283763,1136.7679716237,NA,-219.3320283763,-52.8
